Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,target
A14,12,A32,A41,1300,A62,A74,3,A93,A101,3,A124,50,A143,A153,2,A172,1,A191,A202,1
A12,24,A33,A42,1400,A61,A75,2,A94,A102,4,A121,25,A143,A151,3,A171,2,A191,A202,2
A13,36,A31,A43,1100,A65,A71,1,A93,A103,1,A122,18,A143,A153,1,A171,1,A191,A202,1
A11,48,A34,A44,1350,A62,A72,3,A94,A101,4,A123,30,A143,A151,2,A171,2,A191,A202,2
A14,15,A32,A45,950,A63,A73,2,A93,A102,1,A124,50,A143,A151,3,A171,1,A192,A201,1
A12,12,A33,A46,1250,A61,A74,4,A94,A101,3,A121,25,A143,A151,1,A171,2,A191,A202,2
A13,24,A31,A40,1000,A65,A75,1,A93,A102,2,A122,50,A143,A151,2,A171,1,A191,A202,1
A11,36,A34,A41,1400,A62,A71,3,A94,A101,4,A123,18,A143,A151,3,A171,2,A191,A202,2
A14,48,A32,A42,1100,A61,A72,1,A93,A103,1,A124,50,A143,A151,1,A171,1,A191,A202,1
A12,15,A33,A43,1300,A63,A73,4,A94,A101,2,A121,25,A143,A151,2,A171,2,A191,A202,2
A13,12,A31,A44,1150,A61,A74,3,A93,A103,3,A122,50,A143,A151,3,A171,1,A191,A202,1
A11,24,A34,A45,950,A65,A75,2,A94,A102,1,A123,18,A143,A151,1,A171,2,A191,A202,2
A14,36,A32,A46,1500,A62,A71,4,A93,A101,2,A124,50,A143,A151,2,A171,1,A192,A201,1
A12,48,A33,A40,1200,A63,A72,1,A94,A103,3,A121,25,A143,A151,3,A171,2,A191,A202,2
A13,15,A31,A41,1300,A61,A73,4,A93,A101,2,A122,50,A143,A151,1,A171,1,A191,A202,1
A11,12,A34,A42,1400,A65,A74,3,A94,A103,1,A123,18,A143,A151,2,A171,2,A191,A202,2
A14,24,A32,A43,1100,A61,A75,2,A93,A101,4,A124,50,A143,A151,3,A171,1,A191,A202,1
A12,36,A33,A44,1350,A62,A71,1,A94,A103,2,A121,25,A143,A151,1,A171,2,A191,A202,2
A13,48,A31,A45,950,A61,A72,4,A93,A101,3,A122,50,A143,A151,2,A171,1,A191,A202,1
A11,15,A34,A46,1250,A63,A73,1,A94,A103,1,A123,18,A143,A151,3,A171,2,A191,A202,2
A14,12,A32,A40,1200,A61,A71,2,A94,A102,4,A123,30,A143,A151,2,A171,1,A191,A202,1
A12,24,A33,A41,1100,A65,A72,3,A93,A101,1,A124,25,A143,A153,3,A171,2,A192,A201,2
A13,36,A31,A42,1400,A63,A73,4,A94,A103,2,A121,50,A143,A151,1,A172,1,A191,A202,1
A11,48,A34,A43,1350,A62,A74,1,A93,A102,3,A122,18,A141,A151,2,A173,1,A191,A202,2
A14,15,A32,A44,950,A61,A75,2,A94,A101,4,A123,25,A143,A151,3,A171,1,A191,A202,1
A12,12,A33,A45,1250,A65,A71,3,A93,A102,1,A124,30,A143,A153,2,A172,2,A191,A202,2
A13,24,A31,A46,1500,A63,A72,4,A94,A101,4,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,36,A34,A40,1200,A62,A73,1,A93,A102,3,A122,50,A143,A153,2,A171,2,A191,A202,2
A14,48,A32,A41,1300,A61,A74,2,A94,A103,1,A123,18,A143,A151,3,A171,1,A191,A202,1
A12,15,A33,A42,1000,A65,A75,3,A93,A102,4,A124,25,A143,A151,1,A172,2,A191,A202,2
A13,12,A31,A43,1400,A63,A71,2,A94,A103,2,A121,50,A143,A153,3,A171,1,A191,A202,1
A11,24,A34,A44,1150,A62,A72,1,A93,A102,1,A122,30,A141,A151,2,A172,2,A191,A202,2
A14,36,A32,A45,950,A61,A73,3,A94,A103,4,A123,18,A143,A153,1,A171,1,A191,A202,1
A12,48,A33,A46,1250,A65,A74,2,A93,A102,3,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A40,1000,A63,A75,4,A94,A103,1,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,12,A34,A41,1200,A62,A71,1,A93,A102,2,A122,30,A143,A153,2,A172,2,A191,A202,2
A14,24,A32,A42,1400,A61,A72,3,A94,A103,4,A123,18,A143,A151,3,A171,1,A191,A202,1
A12,36,A33,A43,1100,A65,A73,2,A93,A102,1,A124,25,A141,A151,1,A172,2,A191,A202,2
A13,48,A31,A44,1350,A63,A74,3,A94,A103,2,A121,50,A143,A153,2,A171,1,A191,A202,1
A11,15,A34,A45,950,A62,A75,1,A93,A102,4,A122,30,A143,A151,3,A172,2,A191,A202,2
A14,12,A32,A46,1500,A61,A71,2,A94,A103,1,A123,18,A143,A151,2,A171,1,A191,A202,1
A12,24,A33,A40,1200,A65,A72,3,A93,A102,2,A124,50,A143,A153,3,A171,2,A191,A202,2
A13,36,A31,A41,1300,A63,A73,4,A94,A103,4,A121,25,A143,A151,1,A172,1,A191,A202,1
A11,48,A34,A42,1000,A62,A74,1,A93,A102,3,A122,30,A143,A153,2,A172,2,A191,A202,2
A14,15,A32,A43,1400,A61,A75,2,A94,A103,1,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A44,1100,A65,A71,3,A93,A102,4,A124,18,A143,A151,3,A172,2,A191,A202,2
A13,24,A31,A45,1350,A63,A72,2,A94,A103,2,A121,25,A141,A153,1,A171,1,A191,A202,1
A11,36,A34,A46,950,A62,A73,1,A93,A102,4,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,48,A32,A40,1250,A61,A74,3,A94,A103,1,A123,18,A143,A153,3,A171,1,A191,A202,1
A12,15,A33,A41,1500,A65,A75,2,A93,A102,2,A124,30,A143,A151,1,A172,2,A191,A202,2
A13,12,A31,A42,1200,A63,A71,3,A94,A103,4,A121,50,A143,A153,2,A171,1,A191,A202,1
A11,24,A34,A43,1300,A62,A72,1,A93,A102,1,A122,25,A143,A151,3,A172,2,A191,A202,2
A14,36,A32,A44,1000,A61,A73,2,A94,A103,3,A123,18,A143,A153,1,A171,1,A191,A202,1
A12,48,A33,A45,1400,A65,A74,1,A93,A102,4,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A46,1100,A63,A75,3,A94,A103,1,A121,30,A143,A151,3,A171,1,A191,A202,1
A11,12,A34,A40,1350,A62,A71,2,A93,A102,2,A122,50,A143,A153,1,A172,2,A191,A202,2
A14,24,A32,A41,950,A61,A72,3,A94,A103,4,A123,18,A143,A151,2,A171,1,A191,A202,1
A12,36,A33,A42,1250,A65,A73,1,A93,A102,1,A124,30,A143,A151,3,A172,2,A191,A202,2
A13,48,A31,A43,1500,A63,A74,2,A94,A103,2,A121,50,A143,A153,1,A171,1,A191,A202,1
A11,15,A34,A44,1200,A62,A75,3,A93,A102,4,A122,25,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A45,1300,A61,A71,1,A94,A103,1,A123,50,A143,A151,3,A171,1,A191,A202,1
A12,24,A33,A46,1000,A65,A72,2,A93,A102,2,A124,18,A143,A151,1,A172,2,A191,A202,2
A13,36,A31,A40,1400,A63,A73,3,A94,A103,4,A121,50,A143,A151,2,A171,1,A191,A202,1
A11,48,A34,A41,1100,A62,A74,1,A93,A102,1,A122,25,A143,A151,3,A172,2,A191,A202,2
A14,15,A32,A42,1350,A61,A75,2,A94,A103,3,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A43,950,A65,A71,3,A93,A102,4,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,24,A31,A44,1250,A63,A72,1,A94,A103,1,A121,30,A143,A151,3,A171,1,A191,A202,1
A11,36,A34,A45,1500,A62,A73,2,A93,A102,2,A122,50,A143,A151,1,A172,2,A191,A202,2
A14,48,A32,A46,1200,A61,A74,3,A94,A103,4,A123,25,A143,A151,2,A171,1,A191,A202,1
A12,15,A33,A40,1300,A65,A75,1,A93,A102,3,A124,18,A143,A151,3,A172,2,A191,A202,2
A13,12,A31,A41,1000,A63,A71,2,A94,A103,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,24,A34,A42,1400,A62,A72,3,A93,A102,4,A122,30,A143,A151,2,A172,2,A191,A202,2
A14,36,A32,A43,1100,A61,A73,1,A94,A103,2,A123,50,A143,A151,3,A171,1,A191,A202,1
A12,48,A33,A44,1350,A65,A74,2,A93,A102,3,A124,25,A143,A151,1,A172,2,A191,A202,2
A13,15,A31,A45,950,A63,A75,3,A94,A103,4,A121,50,A143,A151,2,A171,1,A191,A202,1
A11,12,A34,A46,1250,A62,A71,2,A93,A102,1,A122,18,A143,A151,3,A172,2,A191,A202,2
A14,24,A32,A40,1500,A61,A72,3,A94,A103,4,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,36,A33,A41,1200,A65,A73,2,A93,A102,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,48,A31,A42,1400,A63,A74,1,A94,A103,1,A121,30,A143,A151,3,A171,1,A191,A202,1
A11,15,A34,A43,1000,A62,A75,3,A93,A102,4,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A44,1300,A61,A71,2,A94,A103,3,A123,25,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A45,950,A65,A72,1,A93,A102,2,A124,18,A143,A151,3,A172,2,A191,A202,2
A13,36,A31,A46,1250,A63,A73,3,A94,A103,4,A121,50,A143,A151,2,A171,1,A191,A202,1
A11,48,A34,A40,1500,A62,A74,2,A93,A102,1,A122,25,A143,A151,3,A172,2,A191,A202,2
A14,12,A32,A40,1250,A62,A71,3,A94,A103,4,A123,30,A143,A151,2,A171,1,A191,A202,1
A12,24,A33,A41,1100,A63,A72,2,A93,A101,2,A124,25,A143,A151,3,A172,2,A191,A202,2
A13,36,A31,A42,1450,A61,A73,4,A94,A102,1,A121,50,A143,A153,1,A171,1,A191,A202,1
A11,48,A34,A43,1350,A65,A74,3,A93,A103,3,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,15,A32,A44,1050,A62,A75,2,A94,A101,4,A123,25,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A45,1250,A61,A71,1,A93,A102,1,A124,30,A143,A151,2,A172,2,A191,A202,2
A13,24,A31,A46,1500,A65,A72,3,A94,A101,3,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,36,A34,A40,1200,A63,A73,2,A93,A103,2,A122,50,A143,A151,3,A172,2,A191,A202,2
A14,48,A32,A41,1300,A62,A74,4,A94,A101,1,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,15,A33,A42,1000,A61,A75,1,A93,A102,3,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,12,A31,A43,1400,A65,A71,3,A94,A101,4,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,24,A34,A44,1150,A63,A72,2,A93,A103,1,A122,30,A143,A151,3,A172,2,A191,A202,2
A14,36,A32,A45,950,A62,A73,1,A94,A102,3,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,48,A33,A46,1250,A61,A74,4,A93,A101,2,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A40,1500,A65,A75,3,A94,A103,3,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,12,A34,A41,1200,A63,A71,2,A93,A101,4,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,24,A32,A42,1400,A62,A72,1,A94,A103,1,A123,18,A143,A151,3,A171,1,A191,A202,1
A12,36,A33,A43,1100,A61,A73,3,A93,A101,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,48,A31,A44,1350,A65,A74,4,A94,A102,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,15,A34,A45,950,A63,A75,1,A93,A103,3,A122,30,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A46,1500,A62,A71,2,A94,A101,4,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A40,1200,A61,A72,3,A93,A103,1,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,36,A31,A41,1300,A65,A73,4,A94,A101,2,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,48,A34,A42,1000,A63,A74,3,A93,A102,3,A122,30,A143,A151,2,A172,2,A191,A202,2
A14,15,A32,A43,1400,A62,A75,1,A94,A101,4,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A44,1100,A61,A71,2,A93,A103,2,A124,25,A143,A151,3,A172,2,A191,A202,2
A13,24,A31,A45,1350,A65,A72,3,A94,A101,1,A121,30,A143,A151,2,A171,1,A191,A202,1
A11,36,A34,A46,950,A63,A73,4,A93,A102,3,A122,50,A143,A151,1,A171,1,A191,A202,2
A14,48,A32,A40,1250,A62,A74,2,A94,A101,4,A123,18,A143,A151,2,A172,2,A191,A202,1
A12,15,A33,A41,1500,A61,A75,1,A93,A103,1,A124,25,A143,A151,3,A172,2,A191,A202,2
A13,12,A31,A42,1200,A65,A71,3,A94,A102,2,A121,50,A143,A151,2,A171,1,A191,A202,1
A11,24,A34,A43,1300,A63,A72,4,A93,A101,4,A122,30,A143,A151,1,A172,2,A191,A202,2
A14,36,A32,A44,1000,A62,A73,2,A94,A103,1,A123,50,A143,A151,3,A171,1,A191,A202,1
A12,48,A33,A45,1400,A61,A74,1,A93,A101,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A46,1100,A65,A75,3,A94,A102,3,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,12,A34,A40,1350,A63,A71,4,A93,A103,4,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,24,A32,A41,950,A62,A72,3,A94,A101,1,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,36,A33,A42,1250,A61,A73,2,A93,A102,2,A124,25,A143,A151,3,A172,2,A191,A202,2
A13,48,A31,A43,1500,A65,A74,3,A94,A103,4,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,15,A34,A44,1200,A63,A75,2,A93,A102,1,A122,30,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A45,1300,A62,A71,1,A94,A101,3,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A46,1000,A61,A72,3,A93,A103,2,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,36,A31,A40,1400,A65,A73,1,A94,A101,1,A121,25,A143,A151,3,A171,1,A191,A202,1
A11,48,A34,A41,1100,A63,A74,4,A93,A102,4,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,15,A32,A42,1350,A62,A75,2,A94,A101,3,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A43,950,A61,A71,3,A93,A102,1,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,24,A31,A44,1250,A65,A72,4,A94,A103,2,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,36,A34,A45,1500,A63,A73,3,A93,A101,4,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,48,A32,A46,1200,A62,A74,2,A94,A103,1,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,15,A33,A40,1300,A61,A75,3,A93,A101,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,12,A31,A41,1000,A65,A71,1,A94,A102,3,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,24,A34,A42,1400,A63,A72,4,A93,A103,4,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,36,A32,A43,1100,A62,A73,2,A94,A101,1,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,48,A33,A44,1350,A61,A74,3,A93,A102,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A45,950,A65,A75,4,A94,A101,3,A121,50,A143,A151,2,A171,1,A191,A202,1
A11,12,A34,A46,1250,A63,A71,1,A93,A102,1,A122,18,A143,A151,3,A172,2,A191,A202,2
A14,24,A32,A40,1500,A62,A72,2,A94,A101,4,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,36,A33,A41,1200,A61,A73,3,A93,A103,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,48,A31,A42,1400,A65,A74,1,A94,A101,1,A121,30,A143,A151,1,A171,1,A191,A202,1
A11,15,A34,A43,1000,A63,A75,4,A93,A102,3,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A44,1300,A62,A71,2,A94,A101,1,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A45,950,A61,A72,3,A93,A103,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,36,A31,A46,1250,A65,A73,4,A94,A101,3,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,48,A34,A40,1500,A63,A74,1,A93,A102,1,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,15,A32,A41,1200,A62,A75,3,A94,A103,4,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A42,1400,A61,A71,2,A93,A101,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,24,A31,A43,1100,A65,A72,3,A94,A102,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,36,A34,A44,1350,A63,A73,4,A93,A101,4,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,48,A32,A45,1000,A62,A74,2,A94,A102,3,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,15,A33,A46,1250,A61,A75,1,A93,A103,1,A124,18,A143,A151,2,A172,2,A191,A202,2
A13,12,A31,A40,1400,A65,A71,3,A94,A103,2,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,24,A34,A41,1100,A63,A72,1,A93,A101,4,A122,30,A143,A151,2,A172,2,A191,A202,2
A14,36,A32,A42,1350,A62,A73,2,A94,A102,3,A123,25,A143,A151,1,A171,1,A191,A202,1
A12,48,A33,A43,950,A61,A74,3,A93,A103,1,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A44,1250,A65,A75,4,A94,A101,2,A121,18,A143,A151,1,A171,1,A191,A202,1
A11,12,A34,A45,1500,A63,A71,2,A93,A102,3,A122,25,A143,A151,3,A172,2,A191,A202,2
A14,24,A32,A46,1200,A62,A72,1,A94,A103,4,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,36,A33,A40,1300,A61,A73,2,A93,A101,2,A124,30,A143,A151,2,A172,2,A191,A202,2
A13,48,A31,A41,1000,A65,A74,4,A94,A102,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,15,A34,A42,1400,A63,A75,3,A93,A103,2,A122,25,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A43,1100,A62,A71,1,A94,A101,4,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A44,1350,A61,A72,3,A93,A102,1,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,36,A31,A45,950,A65,A73,2,A94,A103,4,A121,30,A143,A151,1,A171,1,A191,A202,1
A11,48,A34,A46,1250,A63,A74,3,A93,A101,3,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,15,A32,A40,1500,A62,A75,1,A94,A102,1,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A41,1200,A61,A71,2,A93,A103,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,24,A31,A42,1400,A65,A72,4,A94,A101,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,36,A34,A43,1100,A63,A73,3,A93,A102,2,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,48,A32,A44,1350,A62,A74,2,A94,A103,1,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,15,A33,A45,950,A61,A75,3,A93,A101,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,12,A31,A46,1250,A65,A71,1,A94,A102,4,A121,30,A143,A151,1,A171,1,A191,A202,1
A11,24,A34,A40,1500,A63,A72,3,A93,A103,3,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,36,A32,A41,1200,A62,A73,2,A94,A101,1,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,48,A33,A42,1300,A61,A74,4,A93,A102,2,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A43,1000,A65,A75,3,A94,A103,1,A121,25,A143,A151,2,A171,1,A191,A202,1
A11,12,A34,A44,1400,A63,A71,2,A93,A101,4,A122,30,A143,A151,3,A172,2,A191,A202,2
A14,24,A32,A45,1100,A62,A72,1,A94,A102,3,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,36,A33,A46,1350,A61,A73,2,A93,A103,2,A124,18,A143,A151,2,A172,2,A191,A202,2
A13,48,A31,A40,950,A65,A74,3,A94,A101,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,15,A34,A41,1250,A63,A75,2,A93,A102,4,A122,25,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A42,1500,A62,A71,1,A94,A103,3,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A43,1200,A61,A72,3,A93,A101,2,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,36,A31,A44,1400,A65,A73,4,A94,A102,1,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,48,A34,A45,1100,A63,A74,3,A93,A103,2,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,15,A32,A46,1350,A62,A75,2,A94,A101,4,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A40,950,A61,A71,1,A93,A102,3,A124,30,A143,A151,2,A172,2,A191,A202,2
A13,24,A31,A41,1250,A65,A72,3,A94,A103,2,A121,18,A143,A151,1,A171,1,A191,A202,1
A11,36,A34,A42,1500,A63,A73,2,A93,A101,1,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,48,A32,A43,1200,A62,A74,4,A94,A102,3,A123,25,A143,A151,1,A171,1,A191,A202,1
A12,15,A33,A44,1000,A61,A75,1,A93,A103,2,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,12,A31,A45,1400,A65,A71,3,A94,A101,1,A121,18,A143,A151,1,A171,1,A191,A202,1
A11,24,A34,A46,1100,A63,A72,2,A93,A102,4,A122,30,A143,A151,2,A172,2,A191,A202,2
A14,36,A32,A40,1350,A62,A73,1,A94,A103,3,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,48,A33,A41,950,A61,A74,2,A93,A101,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A42,1250,A65,A75,3,A94,A102,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,12,A34,A43,1500,A63,A71,2,A93,A103,4,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,24,A32,A44,1200,A62,A72,3,A94,A101,3,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,36,A33,A45,1300,A61,A73,1,A93,A102,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,48,A31,A46,1000,A65,A74,4,A94,A103,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,15,A34,A40,1400,A63,A75,3,A93,A101,2,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A41,1100,A62,A71,2,A94,A102,3,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A42,1350,A61,A72,1,A93,A103,4,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,36,A31,A43,950,A65,A73,2,A94,A101,3,A121,30,A143,A151,1,A171,1,A191,A202,1
A11,48,A34,A44,1250,A63,A74,1,A93,A102,2,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,15,A32,A45,1500,A62,A75,3,A94,A103,4,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A46,1200,A61,A71,2,A93,A101,1,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,24,A31,A40,1400,A65,A72,3,A94,A102,2,A121,18,A143,A151,1,A171,1,A191,A202,1
A11,36,A34,A41,1100,A63,A73,4,A93,A103,3,A122,30,A143,A151,2,A172,2,A191,A202,2
A14,48,A32,A42,1350,A62,A74,1,A94,A101,4,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,15,A33,A43,1000,A61,A75,2,A93,A102,3,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,12,A31,A44,1250,A65,A71,3,A94,A103,1,A121,50,A143,A151,1,A171,1,A191,A202,1
A11,24,A34,A45,1500,A63,A72,2,A93,A101,4,A122,18,A143,A151,2,A172,2,A191,A202,2
A14,36,A32,A46,1200,A62,A73,1,A94,A102,3,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,48,A33,A40,1300,A61,A74,3,A93,A103,2,A124,25,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A41,1000,A65,A75,4,A94,A101,1,A121,30,A143,A151,1,A171,1,A191,A202,1
A11,12,A34,A42,1500,A63,A71,1,A93,A101,4,A122,25,A143,A151,2,A172,2,A191,A202,2
A14,24,A32,A43,1200,A62,A72,2,A94,A103,3,A123,50,A143,A151,1,A171,1,A191,A202,1
A12,36,A33,A44,1350,A61,A73,3,A93,A101,2,A124,18,A143,A151,2,A172,2,A191,A202,2
A13,48,A31,A45,950,A65,A74,4,A94,A102,1,A121,30,A143,A151,1,A171,1,A191,A202,1
A11,15,A34,A46,1250,A63,A75,2,A93,A103,3,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A40,1500,A62,A71,1,A94,A101,4,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A41,1200,A61,A72,3,A93,A102,2,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,36,A31,A42,1400,A65,A73,2,A94,A103,1,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,48,A34,A43,1100,A63,A74,4,A93,A101,3,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,15,A32,A44,1350,A62,A75,2,A94,A102,1,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,12,A33,A45,1000,A61,A71,3,A93,A103,4,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,24,A31,A46,1250,A65,A72,1,A94,A101,2,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,36,A34,A40,1500,A63,A73,2,A93,A102,3,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,48,A32,A41,1200,A62,A74,1,A94,A103,4,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,15,A33,A42,1400,A61,A75,3,A93,A101,2,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,12,A31,A43,1100,A65,A71,4,A94,A102,1,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,24,A34,A44,1350,A63,A72,3,A93,A103,2,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,36,A32,A45,950,A62,A73,1,A94,A101,4,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,48,A33,A46,1250,A61,A74,3,A93,A102,3,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,15,A31,A40,1500,A65,A75,4,A94,A103,1,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,12,A34,A41,1200,A63,A71,2,A93,A101,2,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,24,A32,A42,1400,A62,A72,1,A94,A102,3,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,36,A33,A43,1100,A61,A73,3,A93,A103,4,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,48,A31,A44,1350,A65,A74,2,A94,A101,1,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,15,A34,A45,1000,A63,A75,3,A93,A102,2,A122,50,A143,A151,2,A172,2,A191,A202,2
A14,12,A32,A46,1250,A62,A71,1,A94,A103,3,A123,18,A143,A151,1,A171,1,A191,A202,1
A12,24,A33,A40,1500,A61,A72,2,A93,A101,4,A124,50,A143,A151,2,A172,2,A191,A202,2
A13,36,A31,A41,1200,A65,A73,1,A94,A102,3,A121,25,A143,A151,1,A171,1,A191,A202,1
A11,48,A34,A42,1400,A63,A74,4,A93,A103,2,A122,50,A143,A151,2,A172,2,A191,A202,2
