Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,target
A13,22,A30,A42,1158,A65,A74,3,A91,A101,1,A123,158,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1531,A62,A73,2,A93,A101,2,A121,159,A142,A151,1,A172,1,A191,A201,2
A12,31,A34,A40,2769,A62,A75,4,A94,A101,1,A122,160,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,2034,A61,A72,3,A91,A101,2,A123,161,A142,A151,1,A173,1,A191,A201,2
A13,25,A30,A42,1408,A65,A74,2,A93,A101,1,A121,162,A141,A151,1,A172,1,A191,A202,1
A14,13,A32,A46,1396,A61,A73,4,A94,A101,2,A122,163,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3598,A62,A75,3,A91,A101,1,A123,164,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1847,A62,A72,2,A93,A101,2,A121,165,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1241,A61,A74,4,A94,A101,1,A122,166,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1594,A65,A73,3,A91,A101,2,A123,167,A142,A151,1,A172,1,A191,A201,2
A12,24,A34,A40,3485,A62,A75,2,A93,A101,1,A121,168,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1692,A61,A72,4,A94,A101,2,A122,169,A142,A151,1,A173,1,A191,A201,2
A13,18,A30,A42,1397,A62,A74,3,A91,A101,1,A123,170,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1478,A61,A73,2,A93,A101,2,A121,171,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,2886,A65,A75,4,A94,A101,1,A122,172,A143,A152,1,A174,1,A191,A202,1
A14,10,A32,A46,1592,A61,A73,2,A93,A101,2,A121,219,A142,A151,1,A172,1,A191,A201,2
A12,31,A34,A40,2849,A62,A75,4,A94,A101,1,A122,220,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1901,A62,A72,3,A91,A101,2,A123,221,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1329,A65,A74,2,A93,A101,1,A121,222,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1517,A61,A73,4,A94,A101,2,A122,223,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3468,A62,A75,3,A91,A101,1,A123,224,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1823,A62,A72,2,A93,A101,2,A121,225,A142,A151,1,A173,1,A191,A201,2
A13,19,A30,A42,1452,A65,A74,4,A94,A101,1,A122,226,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1361,A61,A73,3,A91,A101,2,A123,227,A142,A151,1,A172,1,A191,A201,2
A12,30,A34,A40,3143,A62,A75,2,A93,A101,1,A121,228,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1707,A62,A72,4,A94,A101,2,A122,229,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1267,A65,A74,3,A91,A101,1,A123,230,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1485,A61,A73,2,A93,A101,2,A121,231,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3546,A62,A75,4,A94,A101,1,A122,232,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,2016,A62,A72,3,A91,A101,2,A123,233,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1198,A65,A74,2,A93,A101,1,A121,234,A141,A151,1,A172,1,A191,A202,1
A14,13,A32,A46,1619,A61,A73,4,A94,A101,2,A122,235,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,2948,A62,A75,3,A91,A101,1,A123,236,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1927,A62,A72,2,A93,A101,2,A121,237,A142,A151,1,A173,1,A191,A201,2
A13,30,A30,A42,1365,A65,A74,4,A94,A101,1,A122,238,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1424,A61,A73,3,A91,A101,2,A123,239,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,3345,A62,A75,2,A93,A101,1,A121,240,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1790,A62,A72,4,A94,A101,2,A122,241,A142,A151,1,A173,1,A191,A201,2
A13,25,A30,A42,1481,A65,A74,3,A91,A101,1,A123,242,A141,A151,1,A172,1,A191,A202,1
A14,16,A32,A46,1503,A61,A73,2,A93,A101,2,A121,243,A142,A151,1,A172,1,A191,A201,2
A12,31,A34,A40,3128,A62,A75,4,A94,A101,1,A122,244,A143,A152,1,A174,1,A191,A202,1
A11,26,A32,A41,1711,A62,A72,3,A91,A101,2,A123,245,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1349,A65,A74,2,A93,A101,1,A121,246,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1542,A61,A73,4,A94,A101,2,A122,247,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,2954,A62,A75,3,A91,A101,1,A123,248,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1745,A62,A72,2,A93,A101,2,A121,249,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1384,A65,A74,4,A94,A101,1,A122,250,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1530,A61,A73,3,A91,A101,2,A123,251,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3168,A62,A75,2,A93,A101,1,A121,252,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1898,A62,A72,4,A94,A101,2,A122,253,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1285,A65,A74,3,A91,A101,1,A123,254,A141,A151,1,A172,1,A191,A202,1
A14,11,A32,A46,1670,A61,A73,2,A93,A101,2,A121,255,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3014,A62,A75,4,A94,A101,1,A122,256,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1931,A62,A72,3,A91,A101,2,A123,257,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1406,A65,A74,2,A93,A101,1,A121,258,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1435,A61,A73,4,A94,A101,2,A122,259,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,2861,A62,A75,3,A91,A101,1,A123,260,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1685,A62,A72,2,A93,A101,2,A121,261,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1474,A65,A74,4,A94,A101,1,A122,262,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1510,A61,A73,3,A91,A101,2,A123,263,A142,A151,1,A172,1,A191,A201,2
A12,25,A34,A40,3092,A62,A75,2,A93,A101,1,A121,264,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1834,A62,A72,4,A94,A101,2,A122,265,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1268,A65,A74,3,A91,A101,1,A123,266,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1605,A61,A73,2,A93,A101,2,A121,267,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,3167,A62,A75,4,A94,A101,1,A122,268,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1802,A62,A72,3,A91,A101,2,A123,269,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1333,A65,A74,2,A93,A101,1,A121,270,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1551,A61,A73,4,A94,A101,2,A122,271,A142,A151,1,A172,1,A191,A201,2
A12,30,A34,A40,3369,A62,A75,3,A91,A101,1,A123,272,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1756,A62,A72,2,A93,A101,2,A121,273,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1439,A65,A74,4,A94,A101,1,A122,274,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1524,A61,A73,3,A91,A101,2,A123,275,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3475,A62,A75,2,A93,A101,1,A121,276,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1829,A62,A72,4,A94,A101,2,A122,277,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1356,A65,A74,3,A91,A101,1,A123,278,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1507,A61,A73,2,A93,A101,2,A121,279,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,2934,A62,A75,4,A94,A101,1,A122,280,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1967,A62,A72,3,A91,A101,2,A123,281,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1288,A65,A74,2,A93,A101,1,A121,282,A141,A151,1,A172,1,A191,A202,1
A14,16,A32,A46,1431,A61,A73,4,A94,A101,2,A122,283,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3198,A62,A75,3,A91,A101,1,A123,284,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1792,A62,A72,2,A93,A101,2,A121,285,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1421,A65,A74,4,A94,A101,1,A122,286,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1573,A61,A73,3,A91,A101,2,A123,287,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,3425,A62,A75,2,A93,A101,1,A121,288,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1769,A62,A72,4,A94,A101,2,A122,289,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1467,A65,A74,3,A91,A101,1,A123,290,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1515,A61,A73,2,A93,A101,2,A121,291,A142,A151,1,A172,1,A191,A201,2
A12,25,A34,A40,3274,A62,A75,4,A94,A101,1,A122,292,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1875,A62,A72,3,A91,A101,2,A123,293,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1315,A65,A74,2,A93,A101,1,A121,294,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1630,A61,A73,4,A94,A101,2,A122,295,A142,A151,1,A172,1,A191,A201,2
A12,30,A34,A40,3156,A62,A75,3,A91,A101,1,A123,296,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1822,A62,A72,2,A93,A101,2,A121,297,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1336,A65,A74,4,A94,A101,1,A122,298,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1498,A61,A73,3,A91,A101,2,A123,299,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3490,A62,A75,2,A93,A101,1,A121,300,A143,A152,1,A174,1,A191,A202,1
A11,26,A32,A41,1687,A62,A72,4,A94,A101,2,A122,301,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1354,A65,A74,3,A91,A101,1,A123,302,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1562,A61,A73,2,A93,A101,2,A121,303,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,3258,A62,A75,4,A94,A101,1,A122,304,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1949,A62,A72,3,A91,A101,2,A123,305,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1289,A65,A74,2,A93,A101,1,A121,306,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1426,A61,A73,4,A94,A101,2,A122,307,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3140,A62,A75,3,A91,A101,1,A123,308,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1851,A62,A72,2,A93,A101,2,A121,309,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1442,A65,A74,4,A94,A101,1,A122,310,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1586,A61,A73,3,A91,A101,2,A123,311,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3437,A62,A75,2,A93,A101,1,A121,312,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1798,A62,A72,4,A94,A101,2,A122,313,A142,A151,1,A173,1,A191,A201,2
A13,25,A30,A42,1374,A65,A74,3,A91,A101,1,A123,314,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1521,A61,A73,2,A93,A101,2,A121,315,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3284,A62,A75,4,A94,A101,1,A122,316,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1865,A62,A72,3,A91,A101,2,A123,317,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1401,A65,A74,2,A93,A101,1,A121,318,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1579,A61,A73,4,A94,A101,2,A122,319,A142,A151,1,A172,1,A191,A201,2
A12,30,A34,A40,3112,A62,A75,3,A91,A101,1,A123,320,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1743,A62,A72,2,A93,A101,2,A121,321,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1380,A65,A74,4,A94,A101,1,A122,322,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1544,A61,A73,3,A91,A101,2,A123,323,A142,A151,1,A172,1,A191,A201,2
A12,25,A34,A40,3298,A62,A75,2,A93,A101,1,A121,324,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1926,A62,A72,4,A94,A101,2,A122,325,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1265,A65,A74,3,A91,A101,1,A123,326,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1612,A61,A73,2,A93,A101,2,A121,327,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,3486,A62,A75,4,A94,A101,1,A122,328,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1809,A62,A72,3,A91,A101,2,A123,329,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1345,A65,A74,2,A93,A101,1,A121,330,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1591,A61,A73,4,A94,A101,2,A122,331,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3171,A62,A75,3,A91,A101,1,A123,332,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1762,A62,A72,2,A93,A101,2,A121,333,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1450,A65,A74,4,A94,A101,1,A122,334,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1483,A61,A73,3,A91,A101,2,A123,335,A142,A151,1,A172,1,A191,A201,2
A12,30,A34,A40,3249,A62,A75,2,A93,A101,1,A121,336,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1781,A62,A72,4,A94,A101,2,A122,337,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1297,A65,A74,3,A91,A101,1,A123,338,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1649,A61,A73,2,A93,A101,2,A121,339,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,3496,A62,A75,4,A94,A101,1,A122,340,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1819,A62,A72,3,A91,A101,2,A123,341,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1326,A65,A74,2,A93,A101,1,A121,342,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1509,A61,A73,4,A94,A101,2,A122,343,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3125,A62,A75,3,A91,A101,1,A123,344,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1726,A62,A72,2,A93,A101,2,A121,345,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1464,A65,A74,4,A94,A101,1,A122,346,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1554,A61,A73,3,A91,A101,2,A123,347,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3280,A62,A75,2,A93,A101,1,A121,348,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1924,A62,A72,4,A94,A101,2,A122,349,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1279,A65,A74,3,A91,A101,1,A123,350,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1607,A61,A73,2,A93,A101,2,A121,351,A142,A151,1,A172,1,A191,A201,2
A12,31,A34,A40,3448,A62,A75,4,A94,A101,1,A122,352,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1801,A62,A72,3,A91,A101,2,A123,353,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1348,A65,A74,2,A93,A101,1,A121,354,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1621,A61,A73,4,A94,A101,2,A122,355,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3160,A62,A75,3,A91,A101,1,A123,356,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1778,A62,A72,2,A93,A101,2,A121,357,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1457,A65,A74,4,A94,A101,1,A122,358,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1537,A61,A73,3,A91,A101,2,A123,359,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,3219,A62,A75,2,A93,A101,1,A121,360,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1954,A62,A72,4,A94,A101,2,A122,361,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1302,A65,A74,3,A91,A101,1,A123,362,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1512,A61,A73,2,A93,A101,2,A121,363,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,3497,A62,A75,4,A94,A101,1,A122,364,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1831,A62,A72,3,A91,A101,2,A123,365,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1404,A65,A74,2,A93,A101,1,A121,366,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1640,A61,A73,4,A94,A101,2,A122,367,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3146,A62,A75,3,A91,A101,1,A123,368,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1799,A62,A72,2,A93,A101,2,A121,369,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1341,A65,A74,4,A94,A101,1,A122,370,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1525,A61,A73,3,A91,A101,2,A123,371,A142,A151,1,A172,1,A191,A201,2
A12,31,A34,A40,3338,A62,A75,2,A93,A101,1,A121,372,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1892,A62,A72,4,A94,A101,2,A122,373,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1383,A65,A74,3,A91,A101,1,A123,374,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1601,A61,A73,2,A93,A101,2,A121,375,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3420,A62,A75,4,A94,A101,1,A122,376,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1745,A62,A72,3,A91,A101,2,A123,377,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1453,A65,A74,2,A93,A101,1,A121,378,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1549,A61,A73,4,A94,A101,2,A122,379,A142,A151,1,A172,1,A191,A201,2
A12,25,A34,A40,3276,A62,A75,3,A91,A101,1,A123,380,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1813,A62,A72,2,A93,A101,2,A121,381,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1328,A65,A74,4,A94,A101,1,A122,382,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1598,A61,A73,3,A91,A101,2,A123,383,A142,A151,1,A172,1,A191,A201,2
A12,30,A34,A40,3481,A62,A75,2,A93,A101,1,A121,384,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1868,A62,A72,4,A94,A101,2,A122,385,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1312,A65,A74,3,A91,A101,1,A123,386,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1633,A61,A73,2,A93,A101,2,A121,387,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,3411,A62,A75,4,A94,A101,1,A122,388,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1775,A62,A72,3,A91,A101,2,A123,389,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1352,A65,A74,2,A93,A101,1,A121,390,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1571,A61,A73,4,A94,A101,2,A122,391,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3186,A62,A75,3,A91,A101,1,A123,392,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1901,A62,A72,2,A93,A101,2,A121,393,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1398,A65,A74,4,A94,A101,1,A122,394,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1616,A61,A73,3,A91,A101,2,A123,395,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3463,A62,A75,2,A93,A101,1,A121,396,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1793,A62,A72,4,A94,A101,2,A122,397,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1435,A65,A74,3,A91,A101,1,A123,398,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1556,A61,A73,2,A93,A101,2,A121,399,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,3292,A62,A75,4,A94,A101,1,A122,400,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1920,A62,A72,3,A91,A101,2,A123,401,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1309,A65,A74,2,A93,A101,1,A121,402,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1645,A61,A73,4,A94,A101,2,A122,403,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3140,A62,A75,3,A91,A101,1,A123,404,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1815,A62,A72,2,A93,A101,2,A121,405,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1410,A65,A74,4,A94,A101,1,A122,406,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1522,A61,A73,3,A91,A101,2,A123,407,A142,A151,1,A172,1,A191,A201,2
A12,31,A34,A40,3288,A62,A75,2,A93,A101,1,A121,408,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1911,A62,A72,4,A94,A101,2,A122,409,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1357,A65,A74,3,A91,A101,1,A123,410,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1566,A61,A73,2,A93,A101,2,A121,411,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3429,A62,A75,4,A94,A101,1,A122,412,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1771,A62,A72,3,A91,A101,2,A123,413,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1458,A65,A74,2,A93,A101,1,A121,414,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1519,A61,A73,4,A94,A101,2,A122,415,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,3192,A62,A75,3,A91,A101,1,A123,416,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1816,A62,A72,2,A93,A101,2,A121,417,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1315,A65,A74,4,A94,A101,1,A122,418,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1631,A61,A73,3,A91,A101,2,A123,419,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3404,A62,A75,2,A93,A101,1,A121,420,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1877,A62,A72,4,A94,A101,2,A122,421,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1406,A65,A74,3,A91,A101,1,A123,422,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1535,A61,A73,2,A93,A101,2,A121,423,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,3253,A62,A75,4,A94,A101,1,A122,424,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1764,A62,A72,3,A91,A101,2,A123,425,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1351,A65,A74,2,A93,A101,1,A121,426,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1610,A61,A73,4,A94,A101,2,A122,427,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3178,A62,A75,3,A91,A101,1,A123,428,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1794,A62,A72,2,A93,A101,2,A121,429,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1417,A65,A74,4,A94,A101,1,A122,430,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1563,A61,A73,3,A91,A101,2,A123,431,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3475,A62,A75,2,A93,A101,1,A121,432,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1841,A62,A72,4,A94,A101,2,A122,433,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1304,A65,A74,3,A91,A101,1,A123,434,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1627,A61,A73,2,A93,A101,2,A121,435,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3239,A62,A75,4,A94,A101,1,A122,436,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1760,A62,A72,3,A91,A101,2,A123,437,A142,A151,1,A173,1,A191,A201,2
A13,24,A30,A42,1368,A65,A74,2,A93,A101,1,A121,438,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1576,A61,A73,4,A94,A101,2,A122,439,A142,A151,1,A172,1,A191,A201,2
A12,30,A34,A40,3438,A62,A75,3,A91,A101,1,A123,440,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1811,A62,A72,2,A93,A101,2,A121,441,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1311,A65,A74,4,A94,A101,1,A122,442,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1543,A61,A73,3,A91,A101,2,A123,443,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3265,A62,A75,2,A93,A101,1,A121,444,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1789,A62,A72,4,A94,A101,2,A122,445,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1409,A65,A74,3,A91,A101,1,A123,446,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1612,A61,A73,2,A93,A101,2,A121,447,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3185,A62,A75,4,A94,A101,1,A122,448,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1843,A62,A72,3,A91,A101,2,A123,449,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1335,A65,A74,2,A93,A101,1,A121,450,A141,A151,1,A172,1,A191,A202,1
